country,year,uniqueid,bank_account,location,cell_phone_access,household_size,respondent_age,respondent_gender,rship_with_head,marital_status,education_level,job_type
Kenya,2018,uniqueid_649,No,Urban,Yes,3.0,20.0,Female,Head of Household,Married/Living together,No formal education,Remittance Dependent
Kenya,2018,uniqueid_650,No,Urban,Yes,4.0,26.0,Female,Spouse,Married/Living together,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_651,Yes,Urban,Yes,2.0,49.0,Male,Head of Household,Married/Living together,Tertiary education,Formally employed Government
Kenya,2018,uniqueid_652,Yes,Urban,Yes,1.0,65.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_653,Yes,Urban,Yes,3.0,30.0,Male,Head of Household,Married/Living together,Secondary education,Formally employed Private
Kenya,2018,uniqueid_654,Yes,Rural,Yes,5.0,74.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Remittance Dependent
Kenya,2018,uniqueid_655,No,Rural,Yes,5.0,36.0,Female,Head of Household,Widowed,Primary education,Informally employed
Kenya,2018,uniqueid_656,Yes,Urban,Yes,2.0,28.0,Male,Head of Household,Single/Never Married,Tertiary education,Formally employed Private
Kenya,2018,uniqueid_657,No,Urban,Yes,2.0,22.0,Male,Other relative,Single/Never Married,Vocational/Specialised training,Informally employed
Kenya,2018,uniqueid_658,No,Urban,No,3.0,17.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_659,No,Urban,Yes,1.0,58.0,Female,Head of Household,Divorced/Seperated,Primary education,Self employed
Kenya,2018,uniqueid_660,No,Urban,Yes,1.0,34.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_661,No,Rural,No,9.0,18.0,Male,Child,Single/Never Married,Primary education,Remittance Dependent
Kenya,2018,uniqueid_662,No,Rural,Yes,3.0,20.0,Female,Other relative,Single/Never Married,Primary education,Remittance Dependent
Kenya,2018,uniqueid_663,No,Rural,No,7.0,85.0,Female,Parent,Widowed,Primary education,Remittance Dependent
Kenya,2018,uniqueid_664,No,Urban,Yes,1.0,26.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Kenya,2018,uniqueid_665,No,Rural,Yes,6.0,25.0,Female,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_666,Yes,Rural,Yes,5.0,26.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_667,No,Rural,Yes,4.0,30.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_668,No,Urban,Yes,4.0,38.0,Female,Head of Household,Widowed,No formal education,Informally employed
Kenya,2018,uniqueid_669,Yes,Urban,Yes,3.0,17.0,Male,Child,Single/Never Married,Primary education,Remittance Dependent
Kenya,2018,uniqueid_670,No,Rural,Yes,4.0,47.0,Female,Spouse,Married/Living together,Secondary education,Informally employed
Kenya,2018,uniqueid_671,No,Rural,Yes,4.0,50.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_672,No,Rural,No,3.0,16.0,Female,Child,Single/Never Married,Primary education,Remittance Dependent
Kenya,2018,uniqueid_673,No,Rural,Yes,1.0,24.0,Female,Head of Household,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_674,No,Rural,Yes,1.0,35.0,Male,Head of Household,Single/Never Married,Primary education,Formally employed Private
Kenya,2018,uniqueid_675,No,Urban,Yes,12.0,34.0,Female,Spouse,Married/Living together,No formal education,Remittance Dependent
Kenya,2018,uniqueid_676,Yes,Urban,Yes,5.0,42.0,Male,Spouse,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_677,No,Urban,Yes,1.0,40.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
Kenya,2018,uniqueid_678,Yes,Rural,Yes,7.0,37.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_679,No,Rural,No,2.0,18.0,Male,Child,Single/Never Married,Primary education,Remittance Dependent
Kenya,2018,uniqueid_680,Yes,Rural,Yes,3.0,19.0,Male,Child,Single/Never Married,Secondary education,Other Income
Kenya,2018,uniqueid_681,No,Urban,Yes,1.0,27.0,Female,Head of Household,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_682,No,Rural,No,4.0,90.0,Male,Head of Household,Widowed,No formal education,Government Dependent
Kenya,2018,uniqueid_683,No,Rural,Yes,4.0,20.0,Female,Head of Household,Married/Living together,No formal education,Informally employed
Kenya,2018,uniqueid_684,No,Rural,No,1.0,24.0,Male,Head of Household,Single/Never Married,Secondary education,Informally employed
Kenya,2018,uniqueid_685,Yes,Urban,Yes,4.0,67.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_686,Yes,Rural,Yes,2.0,47.0,Female,Spouse,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_687,No,Rural,Yes,3.0,64.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_688,No,Urban,Yes,4.0,64.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Kenya,2018,uniqueid_689,Yes,Rural,Yes,8.0,40.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_690,No,Rural,Yes,6.0,50.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_691,No,Urban,Yes,1.0,29.0,Female,Head of Household,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_692,No,Rural,Yes,1.0,35.0,Male,Head of Household,Divorced/Seperated,Primary education,Informally employed
Kenya,2018,uniqueid_693,No,Rural,Yes,3.0,45.0,Female,Head of Household,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_694,No,Rural,No,6.0,88.0,Male,Head of Household,Married/Living together,Other/Dont know/RTA,Other Income
Kenya,2018,uniqueid_695,Yes,Rural,Yes,5.0,37.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Farming and Fishing
Kenya,2018,uniqueid_696,No,Rural,Yes,5.0,22.0,Female,Child,Single/Never Married,Vocational/Specialised training,Formally employed Private
Kenya,2018,uniqueid_697,Yes,Urban,Yes,1.0,21.0,Female,Head of Household,Single/Never Married,Secondary education,Informally employed
Kenya,2018,uniqueid_698,No,Rural,Yes,5.0,52.0,Male,Child,Married/Living together,Vocational/Specialised training,Informally employed
Kenya,2018,uniqueid_699,No,Rural,Yes,4.0,60.0,Female,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_700,No,Rural,Yes,8.0,47.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_701,No,Rural,Yes,3.0,45.0,Male,Head of Household,Divorced/Seperated,Primary education,Self employed
Kenya,2018,uniqueid_702,No,Urban,No,4.0,27.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_703,No,Urban,No,2.0,30.0,Male,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_704,No,Rural,Yes,4.0,17.0,Female,Head of Household,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_705,No,Rural,Yes,5.0,56.0,Male,Head of Household,Widowed,Primary education,Informally employed
Kenya,2018,uniqueid_706,Yes,Urban,Yes,1.0,20.0,Female,Head of Household,Single/Never Married,Tertiary education,Remittance Dependent
Kenya,2018,uniqueid_707,No,Urban,Yes,4.0,36.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_708,Yes,Urban,Yes,7.0,38.0,Female,Spouse,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_709,No,Rural,Yes,4.0,35.0,Female,Head of Household,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_710,No,Rural,No,5.0,17.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_711,Yes,Urban,Yes,4.0,35.0,Female,Head of Household,Divorced/Seperated,Secondary education,Informally employed
Kenya,2018,uniqueid_712,No,Rural,No,6.0,32.0,Female,Spouse,Married/Living together,No formal education,Informally employed
Kenya,2018,uniqueid_713,Yes,Urban,Yes,1.0,25.0,Female,Head of Household,Single/Never Married,Secondary education,Formally employed Government
Kenya,2018,uniqueid_714,No,Rural,Yes,3.0,60.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_715,No,Rural,Yes,7.0,45.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_716,Yes,Urban,Yes,5.0,42.0,Female,Head of Household,Widowed,Secondary education,Informally employed
Kenya,2018,uniqueid_717,No,Urban,No,4.0,17.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_718,No,Rural,Yes,5.0,28.0,Female,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_719,Yes,Urban,Yes,3.0,18.0,Male,Child,Single/Never Married,Vocational/Specialised training,Self employed
Kenya,2018,uniqueid_720,No,Rural,Yes,8.0,42.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_721,No,Rural,Yes,5.0,47.0,Female,Head of Household,Married/Living together,Primary education,Remittance Dependent
Kenya,2018,uniqueid_722,No,Urban,Yes,5.0,42.0,Female,Head of Household,Widowed,Primary education,Informally employed
Kenya,2018,uniqueid_723,Yes,Rural,No,3.0,56.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_724,No,Rural,Yes,6.0,58.0,Female,Head of Household,Married/Living together,No formal education,Remittance Dependent
Kenya,2018,uniqueid_725,No,Urban,Yes,2.0,21.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_726,No,Rural,Yes,5.0,22.0,Male,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_727,No,Urban,No,1.0,37.0,Female,Head of Household,Single/Never Married,Secondary education,Self employed
Kenya,2018,uniqueid_728,No,Urban,Yes,2.0,55.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_729,No,Urban,Yes,2.0,40.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
Kenya,2018,uniqueid_730,Yes,Urban,Yes,4.0,42.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Self employed
Kenya,2018,uniqueid_731,No,Rural,Yes,3.0,20.0,Male,Other relative,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_732,No,Rural,Yes,8.0,44.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_733,No,Urban,Yes,3.0,40.0,Female,Spouse,Married/Living together,Primary education,Other Income
Kenya,2018,uniqueid_734,No,Urban,Yes,4.0,30.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
Kenya,2018,uniqueid_735,No,Rural,No,3.0,70.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_736,No,Rural,No,2.0,60.0,Female,Head of Household,Married/Living together,No formal education,Informally employed
Kenya,2018,uniqueid_737,No,Rural,No,1.0,65.0,Male,Head of Household,Divorced/Seperated,Primary education,Self employed
Kenya,2018,uniqueid_738,No,Urban,Yes,8.0,30.0,Female,Head of Household,Married/Living together,No formal education,Self employed
Kenya,2018,uniqueid_739,No,Rural,Yes,3.0,68.0,Female,Head of Household,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_740,Yes,Rural,Yes,3.0,75.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_741,No,Urban,No,4.0,55.0,Male,Head of Household,Single/Never Married,Primary education,Farming and Fishing
Kenya,2018,uniqueid_742,No,Rural,Yes,5.0,48.0,Female,Head of Household,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_743,No,Rural,Yes,1.0,77.0,Female,Head of Household,Single/Never Married,No formal education,Formally employed Private
Kenya,2018,uniqueid_744,Yes,Rural,Yes,1.0,35.0,Male,Head of Household,Divorced/Seperated,Vocational/Specialised training,Formally employed Government
Kenya,2018,uniqueid_745,No,Urban,No,1.0,23.0,Female,Head of Household,Single/Never Married,Secondary education,Informally employed
Kenya,2018,uniqueid_746,No,Rural,Yes,1.0,61.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Kenya,2018,uniqueid_747,No,Rural,Yes,5.0,35.0,Male,Head of Household,Married/Living together,Secondary education,Formally employed Private
Kenya,2018,uniqueid_748,No,Rural,No,3.0,18.0,Male,Other relative,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_749,No,Rural,No,4.0,21.0,Female,Other relative,Married/Living together,Primary education,Remittance Dependent
Kenya,2018,uniqueid_750,No,Urban,Yes,8.0,38.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_751,No,Urban,Yes,2.0,26.0,Male,Spouse,Married/Living together,Secondary education,Formally employed Private
Kenya,2018,uniqueid_752,No,Urban,Yes,6.0,23.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_753,No,Rural,Yes,5.0,53.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
Kenya,2018,uniqueid_754,Yes,Urban,Yes,6.0,38.0,Female,Spouse,Married/Living together,Tertiary education,Formally employed Government
Kenya,2018,uniqueid_755,Yes,Rural,Yes,6.0,44.0,Male,Head of Household,Married/Living together,Secondary education,Formally employed Government
Kenya,2018,uniqueid_756,No,Rural,Yes,2.0,26.0,Female,Head of Household,Single/Never Married,Secondary education,Informally employed
Kenya,2018,uniqueid_757,No,Urban,Yes,3.0,23.0,Female,Spouse,Married/Living together,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_758,Yes,Rural,Yes,5.0,28.0,Female,Child,Single/Never Married,Tertiary education,Formally employed Private
Kenya,2018,uniqueid_759,No,Rural,No,1.0,84.0,Male,Head of Household,Widowed,Primary education,Remittance Dependent
Kenya,2018,uniqueid_760,No,Rural,Yes,6.0,85.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_761,No,Rural,Yes,1.0,72.0,Male,Head of Household,Widowed,Primary education,Farming and Fishing
Kenya,2018,uniqueid_762,No,Rural,Yes,8.0,18.0,Male,Child,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_763,Yes,Urban,Yes,2.0,29.0,Female,Spouse,Married/Living together,Tertiary education,Formally employed Private
Kenya,2018,uniqueid_764,No,Urban,No,2.0,82.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
Kenya,2018,uniqueid_765,No,Rural,Yes,5.0,40.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_766,No,Rural,No,2.0,48.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_767,No,Rural,Yes,9.0,30.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_768,Yes,Urban,Yes,5.0,35.0,Male,Head of Household,Married/Living together,Tertiary education,Formally employed Government
Kenya,2018,uniqueid_769,No,Urban,Yes,3.0,25.0,Female,Spouse,Married/Living together,Primary education,Formally employed Private
Kenya,2018,uniqueid_770,No,Rural,Yes,3.0,47.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_771,No,Rural,Yes,7.0,26.0,Female,Other relative,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_772,No,Rural,No,3.0,84.0,Female,Head of Household,Widowed,Primary education,Remittance Dependent
Kenya,2018,uniqueid_773,No,Rural,Yes,5.0,38.0,Female,Spouse,Married/Living together,Secondary education,Informally employed
Kenya,2018,uniqueid_774,No,Rural,Yes,4.0,19.0,Male,Child,Single/Never Married,Secondary education,Informally employed
Kenya,2018,uniqueid_775,No,Rural,No,6.0,40.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_776,No,Urban,Yes,3.0,26.0,Female,Head of Household,Married/Living together,Primary education,Remittance Dependent
Kenya,2018,uniqueid_777,No,Rural,Yes,3.0,26.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_778,No,Rural,Yes,5.0,64.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Kenya,2018,uniqueid_779,No,Rural,No,4.0,64.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_780,Yes,Rural,Yes,3.0,74.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_781,No,Urban,No,6.0,53.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_782,No,Rural,Yes,2.0,36.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_783,No,Urban,Yes,7.0,43.0,Male,Spouse,Single/Never Married,Secondary education,Formally employed Private
Kenya,2018,uniqueid_784,No,Urban,No,5.0,28.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_785,No,Rural,Yes,4.0,40.0,Female,Head of Household,Divorced/Seperated,No formal education,Informally employed
Kenya,2018,uniqueid_786,No,Rural,Yes,4.0,44.0,Female,Child,Single/Never Married,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_787,No,Rural,No,3.0,18.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_788,No,Rural,Yes,5.0,60.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_789,No,Urban,No,1.0,70.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
Kenya,2018,uniqueid_790,No,Urban,Yes,3.0,28.0,Female,Spouse,Married/Living together,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_791,No,Rural,Yes,6.0,30.0,Male,Child,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_792,Yes,Rural,Yes,8.0,56.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Formally employed Government
Kenya,2018,uniqueid_793,No,Rural,Yes,7.0,30.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_794,No,Rural,Yes,8.0,30.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
Kenya,2018,uniqueid_795,No,Rural,Yes,4.0,35.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_796,No,Rural,Yes,6.0,38.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_797,No,Rural,Yes,2.0,22.0,Female,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_798,No,Rural,Yes,6.0,38.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_799,No,Rural,Yes,2.0,49.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_800,No,Urban,No,3.0,71.0,Female,Spouse,Married/Living together,No formal education,Informally employed
Kenya,2018,uniqueid_801,No,Urban,Yes,1.0,56.0,Female,Head of Household,Married/Living together,Vocational/Specialised training,Farming and Fishing
Kenya,2018,uniqueid_802,No,Rural,No,1.0,60.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
Kenya,2018,uniqueid_803,Yes,Urban,Yes,3.0,27.0,Female,Head of Household,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_804,Yes,Rural,Yes,4.0,52.0,Female,Head of Household,Widowed,No formal education,Self employed
Kenya,2018,uniqueid_805,Yes,Rural,Yes,4.0,54.0,Female,Head of Household,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_806,Yes,Rural,Yes,1.0,64.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Kenya,2018,uniqueid_807,No,Urban,Yes,4.0,28.0,Male,Head of Household,Married/Living together,Primary education,Formally employed Private
Kenya,2018,uniqueid_808,Yes,Rural,Yes,1.0,50.0,Male,Head of Household,Married/Living together,Tertiary education,Formally employed Government
Kenya,2018,uniqueid_809,No,Rural,Yes,3.0,43.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_810,Yes,Rural,Yes,2.0,27.0,Female,Head of Household,Married/Living together,Vocational/Specialised training,Self employed
Kenya,2018,uniqueid_811,No,Rural,No,4.0,69.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Kenya,2018,uniqueid_812,No,Rural,No,3.0,29.0,Male,Other relative,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_813,Yes,Urban,Yes,5.0,30.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_814,No,Urban,Yes,1.0,25.0,Male,Head of Household,Single/Never Married,Secondary education,Informally employed
Kenya,2018,uniqueid_815,No,Urban,No,2.0,89.0,Female,Head of Household,Widowed,Primary education,Government Dependent
Kenya,2018,uniqueid_816,No,Rural,Yes,6.0,20.0,Female,Other relative,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_817,No,Rural,No,4.0,25.0,Female,Head of Household,Divorced/Seperated,No formal education,Farming and Fishing
Kenya,2018,uniqueid_818,No,Rural,No,7.0,17.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_819,Yes,Rural,Yes,5.0,40.0,Female,Spouse,Married/Living together,Secondary education,Formally employed Government
Kenya,2018,uniqueid_820,Yes,Urban,Yes,1.0,43.0,Male,Head of Household,Married/Living together,Primary education,Formally employed Private
Kenya,2018,uniqueid_821,No,Rural,Yes,7.0,19.0,Male,Child,Single/Never Married,Vocational/Specialised training,Remittance Dependent
Kenya,2018,uniqueid_822,No,Rural,No,3.0,20.0,Female,Spouse,Married/Living together,No formal education,Informally employed
Kenya,2018,uniqueid_823,No,Rural,No,7.0,55.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
Kenya,2018,uniqueid_824,No,Rural,Yes,4.0,95.0,Male,Head of Household,Married/Living together,Primary education,Remittance Dependent
Kenya,2018,uniqueid_825,No,Rural,Yes,5.0,30.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
Kenya,2018,uniqueid_826,No,Rural,No,7.0,56.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Kenya,2018,uniqueid_827,No,Rural,Yes,1.0,46.0,Male,Head of Household,Widowed,Secondary education,Informally employed
Kenya,2018,uniqueid_828,No,Rural,No,4.0,20.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_829,Yes,Rural,Yes,1.0,42.0,Female,Head of Household,Married/Living together,Vocational/Specialised training,Formally employed Government
Kenya,2018,uniqueid_830,No,Rural,Yes,1.0,35.0,Male,Head of Household,Divorced/Seperated,Primary education,Farming and Fishing
Kenya,2018,uniqueid_831,No,Rural,Yes,3.0,24.0,Male,Child,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_832,Yes,Urban,Yes,4.0,40.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_833,No,Rural,Yes,3.0,32.0,Female,Head of Household,Married/Living together,Tertiary education,Formally employed Government
Kenya,2018,uniqueid_834,No,Rural,Yes,3.0,24.0,Female,Spouse,Married/Living together,Secondary education,Informally employed
Kenya,2018,uniqueid_835,Yes,Urban,Yes,1.0,21.0,Male,Head of Household,Single/Never Married,Tertiary education,Remittance Dependent
Kenya,2018,uniqueid_836,No,Rural,Yes,4.0,19.0,Male,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_837,No,Rural,No,2.0,70.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Kenya,2018,uniqueid_838,No,Rural,Yes,1.0,58.0,Female,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_839,No,Rural,No,10.0,32.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_840,Yes,Urban,Yes,5.0,45.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Self employed
Kenya,2018,uniqueid_841,No,Urban,Yes,1.0,33.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
Kenya,2018,uniqueid_842,No,Urban,No,1.0,69.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_843,No,Urban,Yes,2.0,19.0,Female,Head of Household,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_844,Yes,Rural,Yes,6.0,54.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_845,No,Rural,Yes,3.0,21.0,Female,Head of Household,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_846,No,Rural,Yes,5.0,29.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_847,No,Rural,Yes,6.0,27.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_848,No,Rural,No,6.0,16.0,Male,Other relative,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_849,No,Urban,Yes,2.0,21.0,Female,Spouse,Married/Living together,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_850,Yes,Urban,Yes,1.0,47.0,Male,Head of Household,Divorced/Seperated,Primary education,Formally employed Private
Kenya,2018,uniqueid_851,No,Urban,Yes,1.0,21.0,Male,Head of Household,Single/Never Married,Vocational/Specialised training,Remittance Dependent
Kenya,2018,uniqueid_852,No,Urban,Yes,4.0,20.0,Female,Spouse,Married/Living together,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_853,No,Rural,No,2.0,26.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_854,No,Urban,Yes,3.0,23.0,Female,Child,Single/Never Married,Tertiary education,Remittance Dependent
Kenya,2018,uniqueid_855,No,Urban,Yes,3.0,35.0,Female,Head of Household,Married/Living together,No formal education,Self employed
Kenya,2018,uniqueid_856,No,Rural,Yes,6.0,28.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_857,No,Rural,Yes,9.0,46.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_858,No,Rural,Yes,5.0,28.0,Male,Child,Single/Never Married,Secondary education,Formally employed Private
Kenya,2018,uniqueid_859,No,Rural,Yes,2.0,25.0,Female,Child,Single/Never Married,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_860,No,Urban,Yes,3.0,35.0,Female,Head of Household,Married/Living together,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_861,Yes,Urban,Yes,2.0,42.0,Male,Head of Household,Married/Living together,Tertiary education,Self employed
Kenya,2018,uniqueid_862,No,Rural,Yes,1.0,31.0,Male,Head of Household,Divorced/Seperated,Primary education,Informally employed
Kenya,2018,uniqueid_863,No,Rural,Yes,4.0,35.0,Female,Head of Household,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_864,No,Rural,Yes,6.0,27.0,Female,Other relative,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_865,No,Urban,Yes,1.0,25.0,Male,Head of Household,Single/Never Married,Tertiary education,Formally employed Government
Kenya,2018,uniqueid_866,Yes,Urban,Yes,3.0,35.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_867,Yes,Rural,Yes,8.0,35.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Remittance Dependent
Kenya,2018,uniqueid_868,Yes,Urban,Yes,1.0,54.0,Female,Head of Household,Divorced/Seperated,Secondary education,Informally employed
Kenya,2018,uniqueid_869,No,Urban,No,4.0,72.0,Female,Head of Household,Married/Living together,No formal education,Farming and Fishing
