country,year,uniqueid,bank_account,location,cell_phone_access,household_size,respondent_age,respondent_gender,rship_with_head,marital_status,education_level,job_type
Uganda,2018,uniqueid_399,No,Rural,Yes,6.0,35.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_400,Yes,Rural,Yes,1.0,35.0,Female,Head of Household,Married/Living together,Vocational/Specialised training,Dont Know/Refuse to answer
Uganda,2018,uniqueid_401,No,Urban,Yes,8.0,35.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_402,No,Urban,Yes,2.0,31.0,Female,Head of Household,Single/Never Married,Secondary education,No Income
Uganda,2018,uniqueid_403,No,Rural,Yes,2.0,65.0,Female,Head of Household,Widowed,No formal education,No Income
Uganda,2018,uniqueid_404,No,Rural,No,4.0,18.0,Female,Head of Household,Married/Living together,Primary education,No Income
Uganda,2018,uniqueid_405,No,Rural,Yes,11.0,53.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_406,No,Rural,Yes,4.0,48.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_407,No,Rural,Yes,4.0,60.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_408,No,Rural,No,1.0,36.0,Male,Head of Household,Single/Never Married,Primary education,Other Income
Uganda,2018,uniqueid_409,Yes,Urban,Yes,2.0,25.0,Female,Head of Household,Single/Never Married,Tertiary education,Other Income
Uganda,2018,uniqueid_410,No,Rural,No,5.0,65.0,Female,Head of Household,Widowed,No formal education,Other Income
Uganda,2018,uniqueid_411,No,Rural,No,9.0,32.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_412,No,Rural,No,7.0,29.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_413,No,Rural,Yes,2.0,53.0,Male,Head of Household,Widowed,Primary education,Self employed
Uganda,2018,uniqueid_414,No,Urban,Yes,4.0,62.0,Female,Head of Household,Widowed,Primary education,Self employed
Uganda,2018,uniqueid_415,No,Rural,No,2.0,40.0,Female,Head of Household,Divorced/Seperated,Primary education,Self employed
Uganda,2018,uniqueid_416,No,Rural,No,4.0,40.0,Female,Spouse,Married/Living together,No formal education,Other Income
Uganda,2018,uniqueid_417,No,Rural,Yes,4.0,30.0,Male,Head of Household,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_418,No,Rural,No,1.0,22.0,Female,Head of Household,Married/Living together,Secondary education,Other Income
Uganda,2018,uniqueid_419,No,Rural,No,3.0,35.0,Female,Head of Household,Divorced/Seperated,No formal education,Self employed
Uganda,2018,uniqueid_420,No,Rural,Yes,2.0,52.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_421,No,Rural,Yes,3.0,21.0,Female,Spouse,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_422,No,Rural,Yes,5.0,32.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_423,No,Rural,Yes,7.0,21.0,Male,Parent,Single/Never Married,Primary education,Self employed
Uganda,2018,uniqueid_424,No,Rural,Yes,8.0,31.0,Male,Parent,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_425,No,Rural,Yes,3.0,32.0,Female,Other relative,Divorced/Seperated,Primary education,Self employed
Uganda,2018,uniqueid_426,No,Urban,Yes,11.0,60.0,Male,Head of Household,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_427,No,Rural,No,3.0,56.0,Female,Head of Household,Widowed,No formal education,Self employed
Uganda,2018,uniqueid_428,No,Urban,Yes,3.0,21.0,Female,Spouse,Married/Living together,Secondary education,Other Income
Uganda,2018,uniqueid_429,Yes,Urban,No,5.0,18.0,Female,Parent,Single/Never Married,Secondary education,No Income
Uganda,2018,uniqueid_430,No,Rural,No,2.0,90.0,Female,Head of Household,Widowed,No formal education,Other Income
Uganda,2018,uniqueid_431,No,Urban,Yes,2.0,24.0,Female,Other non-relatives,Single/Never Married,Vocational/Specialised training,Formally employed Private
Uganda,2018,uniqueid_432,No,Rural,Yes,8.0,48.0,Female,Head of Household,Widowed,Primary education,Self employed
Uganda,2018,uniqueid_433,No,Rural,Yes,1.0,68.0,Female,Head of Household,Widowed,No formal education,No Income
Uganda,2018,uniqueid_434,No,Rural,Yes,4.0,21.0,Female,Spouse,Married/Living together,Primary education,Dont Know/Refuse to answer
Uganda,2018,uniqueid_435,No,Rural,Yes,5.0,78.0,Male,Head of Household,Married/Living together,Primary education,Dont Know/Refuse to answer
Uganda,2018,uniqueid_436,No,Rural,Yes,6.0,46.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_437,No,Urban,Yes,5.0,30.0,Female,Spouse,Married/Living together,No formal education,Self employed
Uganda,2018,uniqueid_438,No,Rural,Yes,3.0,23.0,Female,Spouse,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_439,No,Urban,Yes,7.0,16.0,Female,Parent,Single/Never Married,Secondary education,No Income
Uganda,2018,uniqueid_440,No,Rural,Yes,5.0,42.0,Female,Head of Household,Divorced/Seperated,Primary education,Self employed
Uganda,2018,uniqueid_441,No,Rural,No,6.0,16.0,Female,Other relative,Single/Never Married,Primary education,Other Income
Uganda,2018,uniqueid_442,No,Rural,Yes,3.0,39.0,Female,Head of Household,Divorced/Seperated,Primary education,Self employed
Uganda,2018,uniqueid_443,No,Rural,Yes,2.0,26.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_444,No,Urban,No,1.0,65.0,Female,Head of Household,Widowed,No formal education,No Income
Uganda,2018,uniqueid_445,No,Rural,Yes,1.0,52.0,Female,Head of Household,Divorced/Seperated,No formal education,Self employed
Uganda,2018,uniqueid_446,No,Rural,Yes,4.0,23.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_447,No,Rural,No,6.0,16.0,Female,Parent,Single/Never Married,Primary education,No Income
Uganda,2018,uniqueid_448,Yes,Urban,Yes,8.0,65.0,Male,Other relative,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_449,No,Rural,Yes,10.0,22.0,Female,Parent,Single/Never Married,Vocational/Specialised training,Self employed
Uganda,2018,uniqueid_450,No,Rural,Yes,2.0,25.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_451,No,Rural,Yes,7.0,39.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_452,No,Rural,No,5.0,30.0,Female,Head of Household,Divorced/Seperated,Primary education,Self employed
Uganda,2018,uniqueid_453,No,Rural,No,8.0,17.0,Male,Parent,Single/Never Married,Primary education,Other Income
Uganda,2018,uniqueid_454,No,Rural,Yes,8.0,34.0,Female,Spouse,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_455,No,Rural,Yes,6.0,21.0,Male,Parent,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_456,Yes,Rural,Yes,3.0,50.0,Female,Other relative,Widowed,Primary education,Self employed
Uganda,2018,uniqueid_457,No,Rural,Yes,1.0,29.0,Male,Head of Household,Divorced/Seperated,Primary education,Self employed
Uganda,2018,uniqueid_458,No,Rural,Yes,7.0,50.0,Female,Spouse,Married/Living together,Secondary education,No Income
Uganda,2018,uniqueid_459,No,Rural,No,3.0,60.0,Female,Spouse,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_460,No,Rural,Yes,7.0,45.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_461,No,Rural,No,5.0,60.0,Female,Head of Household,Divorced/Seperated,No formal education,Self employed
Uganda,2018,uniqueid_462,No,Rural,Yes,6.0,30.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_463,No,Rural,Yes,4.0,40.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_464,No,Rural,No,7.0,35.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_465,No,Rural,Yes,6.0,34.0,Female,Head of Household,Widowed,Primary education,Self employed
Uganda,2018,uniqueid_466,No,Rural,Yes,6.0,35.0,Female,Spouse,Married/Living together,No formal education,Self employed
Uganda,2018,uniqueid_467,No,Rural,Yes,10.0,19.0,Male,Parent,Single/Never Married,Primary education,Self employed
Uganda,2018,uniqueid_468,No,Rural,Yes,4.0,63.0,Female,Head of Household,Widowed,Primary education,Other Income
Uganda,2018,uniqueid_469,No,Rural,Yes,7.0,20.0,Female,Parent,Single/Never Married,Secondary education,Self employed
Uganda,2018,uniqueid_470,No,Rural,Yes,1.0,21.0,Male,Head of Household,Single/Never Married,Secondary education,Self employed
Uganda,2018,uniqueid_471,Yes,Rural,Yes,6.0,34.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Self employed
Uganda,2018,uniqueid_472,No,Rural,Yes,4.0,30.0,Female,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_473,No,Urban,Yes,7.0,23.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
Uganda,2018,uniqueid_474,No,Rural,Yes,2.0,18.0,Female,Spouse,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_475,No,Urban,Yes,2.0,29.0,Female,Head of Household,Married/Living together,Secondary education,Other Income
Uganda,2018,uniqueid_476,No,Rural,No,12.0,16.0,Female,Parent,Single/Never Married,Primary education,No Income
Uganda,2018,uniqueid_477,No,Rural,No,12.0,45.0,Female,Spouse,Married/Living together,No formal education,Self employed
Uganda,2018,uniqueid_478,Yes,Urban,Yes,5.0,31.0,Female,Head of Household,Divorced/Seperated,Primary education,Self employed
Uganda,2018,uniqueid_479,No,Rural,No,2.0,18.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_480,No,Rural,Yes,9.0,35.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_481,No,Urban,Yes,7.0,20.0,Female,Parent,Single/Never Married,Secondary education,No Income
Uganda,2018,uniqueid_482,No,Urban,Yes,4.0,65.0,Female,Head of Household,Widowed,Primary education,Other Income
Uganda,2018,uniqueid_483,Yes,Rural,Yes,4.0,20.0,Female,Other relative,Single/Never Married,Secondary education,Self employed
Uganda,2018,uniqueid_484,No,Rural,Yes,8.0,41.0,Female,Spouse,Married/Living together,Secondary education,Other Income
Uganda,2018,uniqueid_485,No,Rural,Yes,6.0,32.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_486,No,Rural,No,7.0,16.0,Female,Parent,Single/Never Married,Primary education,Self employed
Uganda,2018,uniqueid_487,Yes,Rural,Yes,2.0,21.0,Female,Spouse,Married/Living together,Secondary education,Formally employed Private
Uganda,2018,uniqueid_488,No,Rural,Yes,10.0,54.0,Female,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_489,No,Rural,Yes,4.0,20.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_490,No,Rural,No,18.0,31.0,Female,Spouse,Married/Living together,No formal education,Self employed
Uganda,2018,uniqueid_491,No,Urban,No,3.0,20.0,Female,Spouse,Married/Living together,Primary education,No Income
Uganda,2018,uniqueid_492,No,Rural,No,6.0,30.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_493,No,Rural,No,2.0,39.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_494,No,Rural,Yes,6.0,60.0,Male,Head of Household,Married/Living together,No formal education,Other Income
Uganda,2018,uniqueid_495,No,Rural,No,5.0,25.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_496,No,Rural,No,9.0,31.0,Female,Spouse,Married/Living together,No formal education,Self employed
Uganda,2018,uniqueid_497,No,Rural,No,1.0,65.0,Female,Head of Household,Widowed,No formal education,No Income
Uganda,2018,uniqueid_498,No,Rural,Yes,6.0,29.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_499,No,Rural,No,4.0,50.0,Female,Head of Household,Widowed,Primary education,Self employed
Uganda,2018,uniqueid_500,No,Rural,No,2.0,60.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_501,No,Rural,Yes,6.0,37.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_502,No,Rural,Yes,1.0,17.0,Male,Head of Household,Single/Never Married,Primary education,Other Income
Uganda,2018,uniqueid_503,No,Urban,Yes,9.0,54.0,Female,Head of Household,Married/Living together,Secondary education,Other Income
Uganda,2018,uniqueid_504,No,Rural,No,1.0,80.0,Female,Head of Household,Widowed,No formal education,Other Income
Uganda,2018,uniqueid_505,No,Urban,Yes,6.0,48.0,Female,Spouse,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_506,No,Rural,Yes,5.0,40.0,Male,Head of Household,Married/Living together,No formal education,Self employed
Uganda,2018,uniqueid_507,No,Rural,Yes,10.0,51.0,Male,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_508,No,Rural,No,4.0,34.0,Male,Head of Household,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_509,No,Rural,Yes,6.0,20.0,Male,Child,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_510,No,Urban,Yes,5.0,31.0,Female,Spouse,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_511,No,Urban,Yes,9.0,40.0,Female,Spouse,Married/Living together,Secondary education,Dont Know/Refuse to answer
Uganda,2018,uniqueid_512,No,Rural,Yes,4.0,22.0,Male,Head of Household,Married/Living together,Primary education,No Income
Uganda,2018,uniqueid_513,No,Rural,No,3.0,38.0,Female,Head of Household,Widowed,No formal education,Other Income
Uganda,2018,uniqueid_514,No,Urban,Yes,9.0,39.0,Female,Head of Household,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_515,No,Rural,Yes,2.0,24.0,Female,Head of Household,Single/Never Married,Secondary education,Self employed
Uganda,2018,uniqueid_516,No,Urban,No,6.0,23.0,Female,Parent,Single/Never Married,Secondary education,Self employed
Uganda,2018,uniqueid_517,No,Rural,Yes,3.0,68.0,Female,Spouse,Married/Living together,No formal education,Self employed
Uganda,2018,uniqueid_518,No,Rural,Yes,6.0,25.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Self employed
Uganda,2018,uniqueid_519,No,Rural,Yes,9.0,48.0,Female,Spouse,Married/Living together,No formal education,No Income
Uganda,2018,uniqueid_520,Yes,Urban,Yes,5.0,26.0,Male,Parent,Single/Never Married,Tertiary education,Formally employed Private
Uganda,2018,uniqueid_521,No,Urban,Yes,8.0,23.0,Female,Spouse,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_522,Yes,Urban,Yes,2.0,29.0,Male,Head of Household,Single/Never Married,Vocational/Specialised training,Formally employed Private
Uganda,2018,uniqueid_523,No,Rural,No,7.0,25.0,Female,Spouse,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_524,No,Rural,Yes,6.0,37.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_525,No,Rural,No,2.0,24.0,Male,Head of Household,Married/Living together,Secondary education,Dont Know/Refuse to answer
Uganda,2018,uniqueid_526,No,Rural,Yes,10.0,25.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_527,No,Rural,No,3.0,50.0,Female,Spouse,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_528,No,Rural,Yes,8.0,18.0,Male,Child,Single/Never Married,Secondary education,Other Income
Uganda,2018,uniqueid_529,No,Rural,No,2.0,79.0,Male,Other relative,Divorced/Seperated,Primary education,Other Income
Uganda,2018,uniqueid_530,No,Rural,No,6.0,65.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_531,No,Rural,Yes,9.0,19.0,Female,Other non-relatives,Single/Never Married,Primary education,No Income
Uganda,2018,uniqueid_532,No,Urban,Yes,10.0,45.0,Male,Head of Household,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_533,No,Rural,Yes,2.0,44.0,Female,Head of Household,Divorced/Seperated,Primary education,Other Income
Uganda,2018,uniqueid_534,No,Rural,No,3.0,56.0,Female,Spouse,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_535,No,Rural,No,9.0,49.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_536,Yes,Urban,Yes,10.0,19.0,Female,Parent,Single/Never Married,Secondary education,Other Income
Uganda,2018,uniqueid_537,No,Rural,No,3.0,45.0,Female,Head of Household,Widowed,Primary education,No Income
Uganda,2018,uniqueid_538,No,Rural,No,2.0,42.0,Male,Head of Household,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_539,No,Urban,Yes,5.0,27.0,Female,Spouse,Married/Living together,Tertiary education,Other Income
Uganda,2018,uniqueid_540,No,Rural,Yes,1.0,56.0,Female,Head of Household,Widowed,Primary education,No Income
Uganda,2018,uniqueid_541,No,Rural,Yes,3.0,28.0,Female,Head of Household,Divorced/Seperated,Primary education,Self employed
Uganda,2018,uniqueid_542,No,Urban,Yes,2.0,20.0,Female,Spouse,Married/Living together,No formal education,Other Income
Uganda,2018,uniqueid_543,No,Urban,Yes,5.0,60.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_544,Yes,Rural,Yes,8.0,31.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_545,No,Rural,Yes,6.0,39.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_546,No,Urban,No,9.0,25.0,Male,Parent,Widowed,Primary education,Other Income
Uganda,2018,uniqueid_547,Yes,Urban,Yes,5.0,30.0,Female,Head of Household,Single/Never Married,Vocational/Specialised training,Formally employed Private
Uganda,2018,uniqueid_548,No,Rural,Yes,8.0,47.0,Male,Head of Household,Married/Living together,No formal education,Other Income
Uganda,2018,uniqueid_549,No,Rural,Yes,7.0,36.0,Female,Spouse,Married/Living together,Secondary education,Other Income
Uganda,2018,uniqueid_550,No,Urban,Yes,3.0,21.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
Uganda,2018,uniqueid_551,No,Rural,Yes,3.0,23.0,Female,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_552,No,Rural,Yes,3.0,30.0,Female,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_553,No,Rural,No,5.0,24.0,Female,Spouse,Married/Living together,No formal education,Self employed
Uganda,2018,uniqueid_554,Yes,Urban,Yes,1.0,28.0,Female,Head of Household,Single/Never Married,Tertiary education,Other Income
Uganda,2018,uniqueid_555,No,Urban,Yes,4.0,16.0,Male,Parent,Single/Never Married,Secondary education,Other Income
Uganda,2018,uniqueid_556,No,Urban,Yes,1.0,20.0,Male,Head of Household,Single/Never Married,Primary education,Other Income
Uganda,2018,uniqueid_557,No,Rural,Yes,10.0,45.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_558,No,Rural,No,6.0,52.0,Female,Parent,Widowed,No formal education,Other Income
Uganda,2018,uniqueid_559,Yes,Urban,Yes,7.0,31.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Other Income
Uganda,2018,uniqueid_560,Yes,Urban,Yes,2.0,35.0,Male,Head of Household,Married/Living together,Tertiary education,Formally employed Private
Uganda,2018,uniqueid_561,No,Rural,No,1.0,60.0,Female,Head of Household,Widowed,No formal education,No Income
Uganda,2018,uniqueid_562,No,Rural,No,2.0,75.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_563,No,Urban,Yes,3.0,24.0,Female,Spouse,Married/Living together,Primary education,No Income
Uganda,2018,uniqueid_564,No,Rural,Yes,7.0,32.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_565,No,Rural,Yes,6.0,43.0,Female,Spouse,Married/Living together,No formal education,Self employed
Uganda,2018,uniqueid_566,No,Rural,Yes,1.0,23.0,Female,Head of Household,Single/Never Married,6,Self employed
Uganda,2018,uniqueid_567,Yes,Urban,Yes,4.0,23.0,Female,Other relative,Single/Never Married,Tertiary education,Formally employed Private
Uganda,2018,uniqueid_568,No,Rural,Yes,1.0,25.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
Uganda,2018,uniqueid_569,No,Rural,Yes,8.0,50.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_570,No,Rural,No,9.0,18.0,Male,Parent,Single/Never Married,Primary education,Other Income
Uganda,2018,uniqueid_571,No,Rural,Yes,6.0,30.0,Female,Spouse,Married/Living together,No formal education,Self employed
Uganda,2018,uniqueid_572,No,Urban,Yes,4.0,65.0,Female,Head of Household,Widowed,Secondary education,No Income
Uganda,2018,uniqueid_573,No,Rural,Yes,8.0,52.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_574,No,Rural,Yes,3.0,23.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_575,No,Rural,No,12.0,38.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_576,No,Rural,No,10.0,25.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_577,No,Rural,No,9.0,19.0,Male,Child,Single/Never Married,Primary education,Self employed
Uganda,2018,uniqueid_578,No,Rural,No,4.0,20.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_579,No,Rural,Yes,3.0,59.0,Female,Head of Household,Divorced/Seperated,No formal education,Self employed
Uganda,2018,uniqueid_580,No,Rural,Yes,9.0,33.0,Female,Spouse,Married/Living together,No formal education,Self employed
Uganda,2018,uniqueid_581,No,Rural,No,8.0,43.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_582,No,Rural,No,4.0,28.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_583,No,Urban,Yes,6.0,21.0,Female,Other non-relatives,Single/Never Married,Primary education,Formally employed Private
Uganda,2018,uniqueid_584,No,Rural,Yes,5.0,43.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_585,Yes,Urban,Yes,1.0,45.0,Male,Head of Household,Single/Never Married,Secondary education,Self employed
Uganda,2018,uniqueid_586,Yes,Urban,Yes,7.0,25.0,Female,Parent,Single/Never Married,Vocational/Specialised training,Formally employed Private
Uganda,2018,uniqueid_587,No,Rural,Yes,2.0,40.0,Female,Head of Household,Widowed,Primary education,Self employed
Uganda,2018,uniqueid_588,No,Rural,Yes,5.0,39.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_589,No,Rural,No,8.0,43.0,Female,Head of Household,Widowed,No formal education,Self employed
Uganda,2018,uniqueid_590,No,Urban,No,2.0,20.0,Female,Spouse,Married/Living together,Primary education,No Income
Uganda,2018,uniqueid_591,Yes,Rural,Yes,1.0,48.0,Female,Head of Household,Divorced/Seperated,Primary education,Formally employed Private
Uganda,2018,uniqueid_592,No,Rural,No,2.0,53.0,Male,Head of Household,Married/Living together,No formal education,Other Income
Uganda,2018,uniqueid_593,No,Rural,No,2.0,44.0,Female,Spouse,Married/Living together,Primary education,Dont Know/Refuse to answer
Uganda,2018,uniqueid_594,No,Urban,Yes,5.0,33.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_595,No,Rural,Yes,3.0,20.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_596,No,Urban,Yes,12.0,22.0,Female,Other relative,Divorced/Seperated,Primary education,Formally employed Private
Uganda,2018,uniqueid_597,No,Urban,Yes,3.0,28.0,Female,Spouse,Married/Living together,Secondary education,Other Income
Uganda,2018,uniqueid_598,No,Urban,Yes,5.0,50.0,Female,Head of Household,Widowed,Primary education,Self employed
Uganda,2018,uniqueid_599,Yes,Urban,Yes,1.0,38.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_600,No,Rural,Yes,9.0,30.0,Female,Spouse,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_601,No,Rural,Yes,6.0,17.0,Female,Child,Single/Never Married,Secondary education,Other Income
Uganda,2018,uniqueid_602,No,Rural,No,4.0,22.0,Male,Head of Household,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_603,No,Rural,No,8.0,52.0,Male,Head of Household,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_604,No,Rural,Yes,2.0,65.0,Female,Head of Household,Widowed,Primary education,Other Income
Uganda,2018,uniqueid_605,Yes,Rural,Yes,6.0,30.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_606,No,Rural,Yes,6.0,25.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_607,No,Rural,No,12.0,41.0,Female,Other relative,Widowed,Primary education,Self employed
Uganda,2018,uniqueid_608,No,Rural,No,3.0,21.0,Female,Spouse,Married/Living together,Secondary education,Other Income
Uganda,2018,uniqueid_609,Yes,Rural,Yes,4.0,51.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_610,No,Urban,Yes,9.0,34.0,Male,Parent,Single/Never Married,Secondary education,Formally employed Private
Uganda,2018,uniqueid_611,No,Urban,Yes,2.0,56.0,Female,Spouse,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_612,No,Rural,Yes,7.0,45.0,Female,Head of Household,Divorced/Seperated,Secondary education,Self employed
Uganda,2018,uniqueid_613,No,Urban,Yes,8.0,66.0,Female,Head of Household,Widowed,No formal education,No Income
Uganda,2018,uniqueid_614,No,Rural,No,14.0,40.0,Female,Spouse,Married/Living together,No formal education,Self employed
Uganda,2018,uniqueid_615,No,Urban,No,6.0,18.0,Female,Parent,Single/Never Married,Primary education,Other Income
Uganda,2018,uniqueid_616,No,Rural,Yes,3.0,64.0,Female,Spouse,Married/Living together,No formal education,Self employed
Uganda,2018,uniqueid_617,No,Rural,Yes,7.0,39.0,Female,Spouse,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_618,No,Rural,Yes,7.0,37.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_619,No,Rural,Yes,3.0,24.0,Female,Head of Household,Single/Never Married,Secondary education,Self employed
Uganda,2018,uniqueid_620,No,Rural,Yes,9.0,28.0,Female,Spouse,Married/Living together,Primary education,Other Income
Uganda,2018,uniqueid_621,No,Rural,Yes,6.0,30.0,Female,Spouse,Married/Living together,Secondary education,Self employed
Uganda,2018,uniqueid_622,No,Urban,Yes,2.0,23.0,Male,Other relative,Single/Never Married,Secondary education,Other Income
Uganda,2018,uniqueid_623,No,Rural,Yes,6.0,32.0,Female,Parent,Divorced/Seperated,Primary education,Self employed
Uganda,2018,uniqueid_624,No,Urban,Yes,2.0,24.0,Female,Spouse,Married/Living together,6,No Income
Uganda,2018,uniqueid_625,No,Rural,No,4.0,32.0,Male,Head of Household,Married/Living together,No formal education,Other Income
Uganda,2018,uniqueid_626,No,Rural,Yes,3.0,35.0,Female,Head of Household,Married/Living together,Secondary education,Dont Know/Refuse to answer
Uganda,2018,uniqueid_627,No,Rural,No,5.0,50.0,Female,Head of Household,Widowed,No formal education,No Income
Uganda,2018,uniqueid_628,No,Urban,Yes,3.0,30.0,Female,Head of Household,Divorced/Seperated,Primary education,Self employed
Uganda,2018,uniqueid_629,Yes,Urban,Yes,6.0,33.0,Female,Spouse,Married/Living together,Primary education,Self employed
Uganda,2018,uniqueid_630,No,Urban,Yes,4.0,23.0,Female,Head of Household,Married/Living together,Primary education,Dont Know/Refuse to answer
