country,year,uniqueid,bank_account,location,cell_phone_access,household_size,respondent_age,respondent_gender,rship_with_head,marital_status,education_level,job_type
Rwanda,2016,uniqueid_2125,No,Rural,Yes,4.0,52.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2126,No,Rural,Yes,3.0,43.0,Male,Head of Household,Divorced/Seperated,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_2127,No,Rural,Yes,3.0,66.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Rwanda,2016,uniqueid_2128,No,Rural,No,6.0,38.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2129,No,Rural,Yes,7.0,30.0,Female,Spouse,Married/Living together,No formal education,Self employed
Rwanda,2016,uniqueid_2130,No,Rural,Yes,5.0,24.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2131,No,Rural,Yes,6.0,38.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_2132,No,Rural,Yes,3.0,58.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2133,No,Urban,Yes,2.0,40.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2134,No,Urban,No,4.0,43.0,Female,Child,Widowed,Primary education,Remittance Dependent
Rwanda,2016,uniqueid_2135,No,Urban,Yes,5.0,31.0,Female,Spouse,Married/Living together,Secondary education,Other Income
Rwanda,2016,uniqueid_2136,No,Rural,No,2.0,18.0,Female,Child,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_2137,No,Rural,No,5.0,50.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2138,No,Rural,Yes,6.0,37.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2139,No,Rural,Yes,5.0,38.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2140,No,Urban,Yes,3.0,57.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2141,No,Rural,Yes,6.0,38.0,Female,Spouse,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_2142,No,Rural,Yes,6.0,60.0,Female,Spouse,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_2143,No,Rural,Yes,5.0,42.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Farming and Fishing
Rwanda,2016,uniqueid_2144,No,Rural,Yes,4.0,31.0,Female,Spouse,Married/Living together,Secondary education,Formally employed Government
Rwanda,2016,uniqueid_2145,Yes,Rural,Yes,6.0,33.0,Female,Spouse,Married/Living together,Primary education,Self employed
Rwanda,2016,uniqueid_2146,No,Rural,Yes,7.0,16.0,Male,Child,Single/Never Married,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_2147,No,Rural,Yes,3.0,56.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2148,No,Rural,Yes,2.0,37.0,Female,Head of Household,Divorced/Seperated,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2149,No,Rural,Yes,7.0,37.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2150,No,Rural,Yes,4.0,70.0,Male,Head of Household,Widowed,Secondary education,Informally employed
Rwanda,2016,uniqueid_2151,No,Urban,Yes,6.0,19.0,Female,Other non-relatives,Single/Never Married,No formal education,Informally employed
Rwanda,2016,uniqueid_2152,No,Urban,Yes,7.0,41.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_2153,No,Rural,Yes,6.0,32.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2154,No,Rural,Yes,4.0,70.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2155,No,Rural,Yes,3.0,29.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2156,No,Rural,Yes,5.0,59.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2157,Yes,Urban,Yes,8.0,50.0,Female,Head of Household,Married/Living together,Secondary education,Other Income
Rwanda,2016,uniqueid_2158,No,Urban,Yes,6.0,35.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2159,No,Rural,No,2.0,80.0,Male,Head of Household,Married/Living together,6,Informally employed
Rwanda,2016,uniqueid_2160,No,Rural,Yes,4.0,50.0,Female,Spouse,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_2161,No,Rural,No,2.0,92.0,Male,Head of Household,Married/Living together,No formal education,Remittance Dependent
Rwanda,2016,uniqueid_2162,No,Rural,Yes,4.0,18.0,Male,Parent,Single/Never Married,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_2163,No,Rural,Yes,7.0,26.0,Female,Child,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_2164,No,Rural,No,4.0,60.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2165,No,Rural,No,6.0,33.0,Female,Spouse,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_2166,Yes,Rural,Yes,5.0,37.0,Female,Head of Household,Married/Living together,Tertiary education,Formally employed Government
Rwanda,2016,uniqueid_2167,No,Rural,Yes,5.0,30.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2168,No,Rural,No,6.0,36.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2169,No,Rural,Yes,6.0,16.0,Male,Parent,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_2170,No,Rural,No,5.0,48.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_2171,No,Rural,Yes,2.0,54.0,Female,Head of Household,Divorced/Seperated,Primary education,Informally employed
Rwanda,2016,uniqueid_2172,No,Rural,Yes,3.0,73.0,Female,Head of Household,Widowed,No formal education,Government Dependent
Rwanda,2016,uniqueid_2173,No,Rural,Yes,7.0,60.0,Male,Other non-relatives,Widowed,Primary education,Informally employed
Rwanda,2016,uniqueid_2174,No,Rural,Yes,6.0,35.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2175,No,Rural,Yes,6.0,30.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2176,No,Rural,Yes,7.0,32.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2177,No,Urban,Yes,5.0,47.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2178,No,Rural,Yes,8.0,52.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2179,No,Rural,Yes,3.0,80.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
Rwanda,2016,uniqueid_2180,No,Rural,Yes,8.0,37.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2181,No,Rural,Yes,4.0,32.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2182,No,Rural,Yes,5.0,20.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2183,No,Rural,Yes,7.0,42.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2184,No,Rural,Yes,2.0,63.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2185,No,Rural,Yes,3.0,22.0,Male,Child,Single/Never Married,Secondary education,Informally employed
Rwanda,2016,uniqueid_2186,No,Rural,Yes,7.0,36.0,Male,Head of Household,Married/Living together,Primary education,Formally employed Private
Rwanda,2016,uniqueid_2187,No,Urban,Yes,5.0,19.0,Female,Other non-relatives,Single/Never Married,Primary education,Remittance Dependent
Rwanda,2016,uniqueid_2188,No,Urban,Yes,2.0,56.0,Female,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2189,No,Rural,Yes,4.0,72.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2190,No,Rural,Yes,3.0,24.0,Male,Child,Single/Never Married,Secondary education,Informally employed
Rwanda,2016,uniqueid_2191,No,Rural,Yes,4.0,33.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Rwanda,2016,uniqueid_2192,No,Rural,Yes,3.0,55.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2193,No,Rural,Yes,3.0,67.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2194,Yes,Urban,Yes,7.0,38.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Rwanda,2016,uniqueid_2195,No,Rural,No,5.0,17.0,Male,Child,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_2196,No,Rural,No,1.0,74.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2197,No,Rural,Yes,3.0,80.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2198,No,Rural,Yes,2.0,55.0,Female,Head of Household,Widowed,No formal education,Informally employed
Rwanda,2016,uniqueid_2199,No,Rural,Yes,3.0,64.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2200,No,Rural,Yes,2.0,60.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2201,No,Rural,Yes,4.0,18.0,Male,Parent,Single/Never Married,Secondary education,Informally employed
Rwanda,2016,uniqueid_2202,No,Rural,Yes,7.0,16.0,Female,Child,Single/Never Married,No formal education,Remittance Dependent
Rwanda,2016,uniqueid_2203,No,Urban,Yes,5.0,38.0,Male,Head of Household,Married/Living together,Secondary education,Remittance Dependent
Rwanda,2016,uniqueid_2204,No,Rural,Yes,4.0,21.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2205,No,Rural,Yes,5.0,27.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2206,No,Rural,Yes,3.0,31.0,Female,Spouse,Married/Living together,Primary education,Self employed
Rwanda,2016,uniqueid_2207,No,Rural,Yes,3.0,89.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
Rwanda,2016,uniqueid_2208,No,Rural,Yes,7.0,16.0,Female,Child,Single/Never Married,Vocational/Specialised training,Farming and Fishing
Rwanda,2016,uniqueid_2209,No,Rural,Yes,5.0,28.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_2210,Yes,Rural,Yes,1.0,47.0,Male,Head of Household,Divorced/Seperated,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_2211,No,Rural,No,5.0,75.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_2212,Yes,Urban,Yes,5.0,35.0,Female,Spouse,Married/Living together,Secondary education,Self employed
Rwanda,2016,uniqueid_2213,No,Rural,No,4.0,63.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2214,No,Rural,No,4.0,23.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2215,No,Rural,Yes,4.0,30.0,Male,Child,Single/Never Married,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2216,No,Rural,Yes,4.0,28.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2217,No,Rural,Yes,2.0,29.0,Female,Head of Household,Divorced/Seperated,Primary education,Informally employed
Rwanda,2016,uniqueid_2218,No,Rural,Yes,2.0,32.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2219,No,Rural,No,1.0,55.0,Female,Head of Household,Widowed,No formal education,Informally employed
Rwanda,2016,uniqueid_2220,Yes,Rural,Yes,5.0,22.0,Male,Child,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_2221,No,Rural,Yes,6.0,46.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2222,Yes,Rural,Yes,2.0,38.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2223,Yes,Rural,Yes,7.0,55.0,Male,Head of Household,Married/Living together,Primary education,Remittance Dependent
Rwanda,2016,uniqueid_2224,No,Rural,Yes,4.0,29.0,Female,Spouse,Married/Living together,Primary education,Self employed
Rwanda,2016,uniqueid_2225,No,Rural,Yes,6.0,37.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2226,Yes,Urban,Yes,5.0,68.0,Male,Head of Household,Married/Living together,Secondary education,Other Income
Rwanda,2016,uniqueid_2227,No,Rural,Yes,4.0,26.0,Male,Head of Household,Married/Living together,Primary education,Other Income
Rwanda,2016,uniqueid_2228,No,Rural,Yes,4.0,28.0,Male,Head of Household,Married/Living together,Primary education,Other Income
Rwanda,2016,uniqueid_2229,Yes,Urban,Yes,7.0,48.0,Female,Spouse,Married/Living together,Secondary education,Other Income
Rwanda,2016,uniqueid_2230,No,Urban,Yes,6.0,19.0,Male,Parent,Single/Never Married,Secondary education,Self employed
Rwanda,2016,uniqueid_2231,No,Rural,Yes,4.0,31.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2232,No,Rural,Yes,6.0,22.0,Female,Child,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_2233,No,Urban,Yes,4.0,26.0,Female,Spouse,Married/Living together,Primary education,Other Income
Rwanda,2016,uniqueid_2234,No,Rural,Yes,5.0,27.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2235,No,Rural,Yes,2.0,70.0,Female,Head of Household,Widowed,Primary education,Remittance Dependent
Rwanda,2016,uniqueid_2236,No,Rural,Yes,7.0,34.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2237,No,Rural,Yes,2.0,64.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2238,No,Rural,Yes,7.0,58.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2239,No,Rural,Yes,3.0,57.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2240,Yes,Rural,Yes,2.0,67.0,Female,Spouse,Married/Living together,No formal education,Remittance Dependent
Rwanda,2016,uniqueid_2241,No,Rural,Yes,6.0,34.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Rwanda,2016,uniqueid_2242,No,Rural,Yes,5.0,30.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2243,No,Rural,Yes,8.0,45.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2244,Yes,Rural,Yes,3.0,25.0,Female,Spouse,Married/Living together,Secondary education,Remittance Dependent
Rwanda,2016,uniqueid_2245,No,Rural,Yes,5.0,48.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2246,No,Rural,Yes,8.0,28.0,Female,Child,Divorced/Seperated,Primary education,Informally employed
Rwanda,2016,uniqueid_2247,No,Rural,Yes,4.0,45.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_2248,No,Urban,Yes,3.0,24.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
Rwanda,2016,uniqueid_2249,No,Rural,Yes,3.0,32.0,Female,Child,Single/Never Married,No formal education,Informally employed
Rwanda,2016,uniqueid_2250,No,Rural,Yes,3.0,18.0,Male,Other non-relatives,Single/Never Married,No formal education,Formally employed Private
Rwanda,2016,uniqueid_2251,No,Rural,No,3.0,25.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2252,No,Rural,Yes,9.0,41.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2253,No,Rural,Yes,3.0,27.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2254,No,Rural,Yes,3.0,34.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2255,No,Rural,Yes,4.0,32.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2256,No,Rural,Yes,6.0,37.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2257,No,Rural,No,4.0,23.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2258,No,Rural,Yes,2.0,23.0,Male,Child,Single/Never Married,Primary education,Formally employed Private
Rwanda,2016,uniqueid_2259,Yes,Urban,Yes,4.0,31.0,Female,Spouse,Married/Living together,Tertiary education,Farming and Fishing
Rwanda,2016,uniqueid_2260,Yes,Urban,Yes,6.0,24.0,Female,Child,Single/Never Married,Tertiary education,Remittance Dependent
Rwanda,2016,uniqueid_2261,Yes,Rural,Yes,1.0,65.0,Female,Head of Household,Divorced/Seperated,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_2262,No,Urban,No,5.0,67.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2263,No,Rural,No,4.0,72.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
Rwanda,2016,uniqueid_2264,No,Rural,Yes,5.0,30.0,Female,Head of Household,Divorced/Seperated,Primary education,Informally employed
Rwanda,2016,uniqueid_2265,No,Rural,Yes,2.0,53.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2266,No,Rural,Yes,5.0,47.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2267,No,Rural,Yes,4.0,51.0,Female,Head of Household,Widowed,Primary education,Informally employed
Rwanda,2016,uniqueid_2268,No,Rural,Yes,4.0,34.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2269,No,Rural,Yes,2.0,45.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2270,No,Urban,Yes,5.0,22.0,Male,Child,Single/Never Married,Secondary education,Remittance Dependent
Rwanda,2016,uniqueid_2271,Yes,Rural,Yes,6.0,30.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2272,No,Rural,Yes,5.0,28.0,Female,Child,Single/Never Married,Secondary education,Informally employed
Rwanda,2016,uniqueid_2273,No,Rural,Yes,2.0,57.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2274,No,Rural,No,10.0,16.0,Male,Child,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_2275,Yes,Rural,Yes,6.0,35.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2276,No,Rural,Yes,4.0,45.0,Male,Head of Household,Married/Living together,No formal education,Other Income
Rwanda,2016,uniqueid_2277,Yes,Urban,Yes,9.0,45.0,Male,Head of Household,Married/Living together,Tertiary education,Formally employed Government
Rwanda,2016,uniqueid_2278,No,Rural,No,1.0,71.0,Female,Head of Household,Widowed,No formal education,Government Dependent
Rwanda,2016,uniqueid_2279,No,Rural,Yes,4.0,43.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2280,No,Urban,Yes,7.0,18.0,Female,Child,Single/Never Married,Secondary education,Other Income
Rwanda,2016,uniqueid_2281,Yes,Urban,Yes,3.0,30.0,Female,Child,Single/Never Married,Tertiary education,Informally employed
Rwanda,2016,uniqueid_2282,No,Rural,Yes,3.0,54.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2283,No,Rural,Yes,4.0,31.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2284,No,Rural,Yes,2.0,57.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2285,No,Rural,Yes,10.0,60.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_2286,No,Rural,Yes,4.0,30.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2287,No,Rural,Yes,6.0,40.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2288,No,Urban,Yes,6.0,35.0,Female,Head of Household,Divorced/Seperated,Primary education,Self employed
Rwanda,2016,uniqueid_2289,Yes,Urban,Yes,3.0,54.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2290,Yes,Rural,Yes,3.0,26.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2291,No,Rural,Yes,3.0,51.0,Female,Head of Household,Widowed,No formal education,Other Income
Rwanda,2016,uniqueid_2292,Yes,Rural,Yes,5.0,29.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Rwanda,2016,uniqueid_2293,Yes,Urban,Yes,4.0,35.0,Male,Head of Household,Married/Living together,Tertiary education,Formally employed Private
Rwanda,2016,uniqueid_2294,No,Rural,Yes,5.0,49.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_2295,No,Urban,Yes,3.0,29.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
Rwanda,2016,uniqueid_2296,No,Rural,Yes,6.0,34.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2297,No,Rural,Yes,4.0,24.0,Male,Child,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2298,No,Rural,Yes,2.0,55.0,Female,Head of Household,Widowed,No formal education,Self employed
Rwanda,2016,uniqueid_2299,No,Rural,Yes,5.0,30.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2300,No,Urban,Yes,10.0,16.0,Male,Child,Single/Never Married,Secondary education,Informally employed
Rwanda,2016,uniqueid_2301,No,Rural,Yes,4.0,22.0,Male,Child,Single/Never Married,Secondary education,Informally employed
Rwanda,2016,uniqueid_2302,No,Rural,No,7.0,35.0,Female,Head of Household,Divorced/Seperated,No formal education,Informally employed
Rwanda,2016,uniqueid_2303,No,Rural,Yes,7.0,49.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2304,No,Rural,No,7.0,56.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2305,No,Rural,No,1.0,50.0,Female,Head of Household,Divorced/Seperated,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2306,No,Rural,No,3.0,70.0,Female,Head of Household,Widowed,No formal education,Informally employed
Rwanda,2016,uniqueid_2307,Yes,Urban,Yes,7.0,71.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
Rwanda,2016,uniqueid_2308,No,Rural,No,5.0,40.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2309,No,Rural,Yes,5.0,53.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2310,No,Rural,Yes,4.0,36.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2311,No,Rural,Yes,3.0,67.0,Female,Head of Household,Widowed,No formal education,Informally employed
Rwanda,2016,uniqueid_2312,No,Rural,Yes,4.0,34.0,Female,Child,Single/Never Married,Secondary education,Informally employed
Rwanda,2016,uniqueid_2313,Yes,Rural,Yes,6.0,22.0,Male,Parent,Single/Never Married,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_2314,Yes,Rural,Yes,1.0,33.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Rwanda,2016,uniqueid_2315,No,Rural,Yes,4.0,27.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2316,No,Rural,Yes,6.0,37.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2317,No,Rural,Yes,5.0,45.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2318,Yes,Rural,Yes,1.0,70.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2319,No,Rural,Yes,4.0,39.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2320,No,Rural,Yes,4.0,58.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2321,No,Rural,Yes,4.0,47.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2322,No,Rural,Yes,7.0,20.0,Female,Child,Single/Never Married,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_2323,No,Rural,Yes,6.0,18.0,Male,Child,Single/Never Married,Secondary education,Remittance Dependent
Rwanda,2016,uniqueid_2324,No,Urban,Yes,3.0,38.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2325,No,Rural,Yes,4.0,50.0,Female,Head of Household,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_2326,No,Urban,Yes,2.0,23.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
Rwanda,2016,uniqueid_2327,No,Rural,Yes,6.0,35.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2328,No,Rural,Yes,5.0,32.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2329,No,Rural,Yes,2.0,23.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Rwanda,2016,uniqueid_2330,No,Rural,No,8.0,55.0,Female,Spouse,Married/Living together,No formal education,Other Income
Rwanda,2016,uniqueid_2331,No,Rural,Yes,6.0,60.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2332,No,Urban,Yes,8.0,24.0,Female,Child,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2333,No,Rural,Yes,5.0,29.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2334,No,Urban,Yes,5.0,25.0,Female,Parent,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_2335,No,Rural,Yes,4.0,34.0,Female,Head of Household,Divorced/Seperated,Primary education,Informally employed
Rwanda,2016,uniqueid_2336,Yes,Rural,Yes,6.0,40.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_2337,No,Rural,Yes,3.0,25.0,Female,Spouse,Married/Living together,Secondary education,Informally employed
Rwanda,2016,uniqueid_2338,No,Rural,Yes,5.0,22.0,Male,Child,Single/Never Married,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_2339,No,Urban,Yes,3.0,60.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_2340,Yes,Rural,Yes,3.0,26.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_2341,No,Rural,No,3.0,64.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
